vtail_struct_mass,vtail_struct_cg_x,vtail_struct_cg_y,vtail_struct_cg_z,vtail_struct_I_xx_local,vtail_struct_I_yy_local,vtail_struct_I_zz_local,vtail_struct_I_xy_local,vtail_struct_I_xz_local,vtail_struct_I_yz_local,vtail_struct_I_xx_global,vtail_struct_I_yy_global,vtail_struct_I_zz_global,vtail_struct_I_xy_global,vtail_struct_I_xz_global,vtail_struct_I_yz_global
7.079230781163874e-06,4.332763346565242e-05,3.0049144928134055e-08,1.2222026669289674e-05,-0.000273750237967516,-0.000849953445532167,-0.0005825385447248364,1.7631318550055273e-07,-0.00027917323488230205,1.8913448103181298e-08,-0.009600524639369924,-0.4032848755583596,-0.393690685409156,0.00021500452348616084,-0.069531479782025,5.63116240988945e-05
0.07752991100597208,0.12909491793069944,1.0816637133869864e-06,0.03390608825629055,0.4196100512033351,1.3393292659903784,0.9373034526159031,-5.621658521173355e-06,0.41448301562007367,-9.393405011168887e-07,2.092590051751335,27.238452557441715,25.163446742196555,-0.0005343063287802237,6.780855833469868,-0.00013921083029453358
-0.00903271333704625,24.332702455695426,-6.264572519508121e-05,9.150438635719928,-5.669438710454669,-18.135369821869816,-12.705782112901264,-7.439536094686671e-05,-5.599493472937,-2.3495414227501883e-05,-19.70719326931168,-221.14696516350347,-201.67962288422865,0.006881961972232239,-57.14760764772613,0.0017917349136203926
