htail_struct_mass,htail_struct_cg_x,htail_struct_cg_y,htail_struct_cg_z,htail_struct_I_xx_local,htail_struct_I_yy_local,htail_struct_I_zz_local,htail_struct_I_xy_local,htail_struct_I_xz_local,htail_struct_I_yz_local,htail_struct_I_xx_global,htail_struct_I_yy_global,htail_struct_I_zz_global,htail_struct_I_xy_global,htail_struct_I_xz_global,htail_struct_I_yz_global
0.05965570493862007,0.021253879820184698,6.970819231094746e-09,-0.00037369221269704966,1.4675377604484126,0.08908960859138894,1.5527838473491693,1.2927006892300593e-05,-0.0015476152692034657,0.0006973203001653457,1.6426606788653968,16.646667383121954,17.935238707221068,0.00034643557023886814,1.6950700863234085,0.0007333998235902781
0.0,0.0,0.0,1.1898845201959388e-20,0.0,0.0,0.0,0.0,0.0,9.51907616156751e-20,-0.008696376978715118,-0.5476375026197687,-0.5389411337331977,-0.0007265520161388151,-0.06921394471923482,-7.980343210123898e-05
-0.005410169123739372,28.2692683843419,-2.979976229933673e-07,7.99186374207289,-29.49458426220617,-1.7977971631326883,-31.215352781272685,-0.0004848247843554115,0.03132611242610053,-0.02615057043452209,-28.963908539895847,-33.97654224093719,-63.924773484228695,0.008623237992651602,0.6621626594915142,-0.025128861793939854
